n_early,param,value
50,d,0.01513621211051941
50,d,0.01496801059693098
50,d,0.014763720333576202
50,d,0.015203876420855522
50,d,0.015377117320895195
50,d,0.01497679203748703
50,d,0.015298561193048954
50,d,0.014882042072713375
50,d,0.014924835413694382
50,d,0.014932175166904926
50,d,0.015214136801660061
50,d,0.015304667875170708
50,d,0.015179007314145565
50,d,0.014981943182647228
50,d,0.015510214492678642
50,d,0.014453043229877949
50,d,0.015232742764055729
50,d,0.014167273417115211
50,d,0.01485612615942955
50,d,0.015610731206834316
50,d,0.013582299463450909
50,d,0.014069234021008015
50,d,0.014285634271800518
50,d,0.015276094898581505
50,d,0.015607694163918495
50,d,0.01417858712375164
50,d,0.014764755964279175
50,d,0.013295899145305157
50,d,0.014391439035534859
50,d,0.015362708829343319
50,d,0.01472425926476717
50,d,0.015067119151353836
50,d,0.015028507448732853
50,d,0.014905696734786034
50,d,0.015102140605449677
50,d,0.014723177999258041
50,d,0.01501296553760767
50,d,0.014815399423241615
50,d,0.014712046831846237
50,d,0.015067549422383308
50,d,0.014981414191424847
50,d,0.014878655783832073
50,d,0.01500297524034977
50,d,0.014265832491219044
50,d,0.014780260622501373
50,d,0.015044339001178741
50,d,0.01508420705795288
50,d,0.015010081231594086
50,d,0.01522715762257576
50,d,0.015045048668980598
50,d,0.014863495714962482
50,d,0.01528475247323513
50,d,0.014809848740696907
50,d,0.015015055425465107
50,d,0.013360240496695042
50,d,0.015233839862048626
50,d,0.014727980829775333
50,d,0.014494521543383598
50,d,0.014678175561130047
50,d,0.00668330630287528
50,d,0.008172856643795967
50,d,0.008223410695791245
50,d,0.007435756269842386
50,d,0.007639847230166197
50,d,0.008142709732055664
50,d,0.00786507222801447
50,d,0.009276763536036015
50,d,0.0070627895183861256
50,d,0.00875842571258545
50,d,0.0074235983192920685
50,d,0.007970520295202732
50,d,0.008545955643057823
50,d,0.007638178300112486
50,d,0.00849904678761959
50,d,0.008779189549386501
50,d,0.007747722789645195
50,d,0.0074429577216506
50,d,0.011785715818405151
50,d,0.008418146520853043
50,d,0.006963795982301235
50,d,0.007463144138455391
50,d,0.007559266407042742
50,d,0.013775818049907684
50,d,0.013103729113936424
50,d,0.013423804193735123
50,d,0.015981804579496384
50,d,0.015444553457200527
50,d,0.014438198879361153
50,d,0.013810945674777031
50,d,0.013258134946227074
50,d,0.014715990982949734
50,d,0.013993995264172554
50,d,0.01607956364750862
50,d,0.014113292098045349
50,d,0.015082523226737976
50,d,0.011551544070243835
50,d,0.013721776194870472
50,d,0.014069663360714912
50,d,0.014364529401063919
50,d,0.015408494509756565
50,d,0.008601579815149307
50,d,0.011234790086746216
50,d,0.014658981934189796
50,d,0.015381399542093277
50,d,0.01413888018578291
50,d,0.013680917210876942
50,d,0.01456921361386776
50,d,0.014883913099765778
50,d,0.01520325243473053
50,d,0.014698157086968422
50,d,0.015358240343630314
50,d,0.014829090796411037
50,d,0.015242412686347961
50,d,0.015018642880022526
50,d,0.012964139692485332
50,d,0.014728627167642117
50,d,0.01525107305496931
50,d,0.015259728766977787
50,d,0.014079567976295948
50,d,0.014882884919643402
50,d,0.015777913853526115
50,d,0.014409986324608326
50,d,0.014888386242091656
50,d,0.015066255815327168
50,d,0.014819357544183731
50,d,0.01513632107526064
50,d,0.015810856595635414
50,d,0.015192425809800625
50,d,0.01139308512210846
50,d,0.008639595471322536
50,d,0.00793292187154293
50,d,0.008240108378231525
50,d,0.008341948501765728
50,d,0.008729007095098495
50,d,0.00849838275462389
50,d,0.008388041518628597
50,d,0.008003436960279942
50,d,0.009333851747214794
50,d,0.007620447315275669
50,d,0.007720222231000662
50,d,0.008040844462811947
50,d,0.008667287416756153
50,d,0.008516267873346806
50,d,0.008129876106977463
50,d,0.008827553130686283
50,d,0.009479744359850883
50,d,0.007146758958697319
50,d,0.00868339091539383
50,d,0.007028508465737104
50,d,0.007764498237520456
50,d,0.00918499007821083
50,d,0.011064093559980392
50,d,0.0148632125928998
50,d,0.01397309172898531
50,d,0.014080441556870937
50,d,0.013247429393231869
50,d,0.014892562292516232
50,d,0.012570548802614212
50,d,0.013466181233525276
50,d,0.013462412171065807
50,d,0.01262007374316454
50,d,0.015381444245576859
50,d,0.014294573105871677
50,d,0.013846059329807758
50,d,0.009693168103694916
50,d,0.013194858096539974
50,d,0.008233427070081234
50,d,0.014240936376154423
50,d,0.01045589055866003
50,d,0.011837244033813477
50,d,0.014939653687179089
50,d,0.011563300155103207
50,d,0.007812995463609695
50,d,0.009112691506743431
50,d,0.015157684683799744
50,d,0.014400335028767586
50,d,0.01507687196135521
50,d,0.015313567593693733
50,d,0.015126832760870457
50,d,0.014904438517987728
50,d,0.015624509193003178
50,d,0.015289802104234695
50,d,0.014327343553304672
50,d,0.01540052518248558
50,d,0.015328302048146725
50,d,0.014206880703568459
50,d,0.015177502296864986
50,d,0.015020541846752167
50,d,0.014638390392065048
50,d,0.01520599890500307
50,d,0.015149368904531002
50,d,0.0150077473372221
50,d,0.015500619076192379
50,d,0.015248599462211132
50,d,0.014573680236935616
50,d,0.013590733520686626
50,d,0.015282681211829185
50,d,0.008958232589066029
50,d,0.00844408106058836
50,d,0.008430550806224346
50,d,0.008740448392927647
50,d,0.00880234595388174
50,d,0.008005627430975437
50,d,0.008598770946264267
50,d,0.00887631718069315
50,d,0.008982460014522076
50,d,0.008779989555478096
50,d,0.007779982872307301
50,d,0.009178029373288155
50,d,0.00889392476528883
50,d,0.00826235394924879
50,d,0.008567800745368004
50,d,0.007964487187564373
50,d,0.008183295838534832
50,d,0.00942086149007082
50,d,0.008128426037728786
50,d,0.00832289271056652
50,d,0.00851681549102068
50,d,0.008029426448047161
50,d,0.008346532471477985
50,d,0.013761214911937714
50,d,0.011866999790072441
50,d,0.014599700458347797
50,d,0.013116288930177689
50,d,0.012951336801052094
50,d,0.014055849052965641
50,d,0.012296210043132305
50,d,0.013182569295167923
50,d,0.016184108331799507
50,d,0.012540435418486595
50,d,0.01469535380601883
50,d,0.013759837485849857
50,d,0.014224458485841751
50,d,0.013392112217843533
50,d,0.01157274842262268
50,d,0.014445106498897076
50,d,0.014988644979894161
50,d,0.014275760389864445
50,d,0.015314735472202301
50,d,0.013803335838019848
50,d,0.01239845436066389
50,d,0.012323222123086452
50,d,0.014866684563457966
50,d,0.015200003981590271
50,d,0.015091076493263245
50,d,0.014505231752991676
50,d,0.015273858793079853
50,d,0.015160792507231236
50,d,0.014702804386615753
50,d,0.015169695019721985
50,d,0.014994293451309204
50,d,0.01453243289142847
50,d,0.01467434037476778
50,d,0.015045523643493652
50,d,0.015023879706859589
50,d,0.015257866121828556
50,d,0.014988739043474197
50,d,0.0152717474848032
50,d,0.014359311200678349
50,d,0.015209857374429703
50,d,0.015288395807147026
50,d,0.015116493217647076
50,d,0.01478774007409811
50,d,0.015044855885207653
50,d,0.014920375309884548
50,d,0.015125405043363571
50,d,0.008433694019913673
50,d,0.008695369586348534
50,d,0.008308593183755875
50,d,0.007454813923686743
50,d,0.008657836355268955
50,d,0.007036096416413784
50,d,0.00771362753584981
50,d,0.007354617118835449
50,d,0.007111239247024059
50,d,0.007349183317273855
50,d,0.008604870177805424
50,d,0.007640761323273182
50,d,0.008699786849319935
50,d,0.00798469502478838
50,d,0.00855992455035448
50,d,0.00867052748799324
50,d,0.00731522124260664
50,d,0.007542998064309359
50,d,0.008052673190832138
50,d,0.00836750864982605
50,d,0.008669407106935978
50,d,0.006816948764026165
50,d,0.007996544241905212
50,d,0.013068940490484238
50,d,0.013541137799620628
50,d,0.013119866140186787
50,d,0.014302961528301239
50,d,0.012841245159506798
50,d,0.012447318993508816
50,d,0.016175413504242897
50,d,0.014677139930427074
50,d,0.012480143457651138
50,d,0.015184523537755013
50,d,0.013126862235367298
50,d,0.01471015252172947
50,d,0.0129668228328228
50,d,0.01356600783765316
50,d,0.013503707014024258
50,d,0.015407436527311802
50,d,0.01490310300141573
50,d,0.014466826803982258
50,d,0.014959755353629589
50,d,0.013308826833963394
50,d,0.014056854881346226
50,d,0.012409348040819168
50,d,0.014400622807443142
50,s,3.545531988143921
50,s,3.531170129776001
50,s,3.345698833465576
50,s,3.5407984256744385
50,s,3.4832115173339844
50,s,3.5067296028137207
50,s,3.5004398822784424
50,s,3.1818413734436035
50,s,3.470414161682129
50,s,3.494706153869629
50,s,3.5067877769470215
50,s,3.492906093597412
50,s,3.4861950874328613
50,s,3.5179083347320557
50,s,3.4712207317352295
50,s,3.5654563903808594
50,s,3.460646629333496
50,s,3.5216917991638184
50,s,3.4969916343688965
50,s,3.4963326454162598
50,s,3.499685764312744
50,s,3.526597499847412
50,s,3.507138967514038
50,s,3.4477906227111816
50,s,3.5004985332489014
50,s,3.22434663772583
50,s,3.5227108001708984
50,s,3.501356601715088
50,s,3.4935030937194824
50,s,3.508129358291626
50,s,3.6203532218933105
50,s,3.4684958457946777
50,s,3.5057570934295654
50,s,3.502873420715332
50,s,3.5054354667663574
50,s,3.482236862182617
50,s,3.5168328285217285
50,s,3.4937782287597656
50,s,3.472344398498535
50,s,3.514988422393799
50,s,3.461937189102173
50,s,3.4991369247436523
50,s,3.494138717651367
50,s,3.499210834503174
50,s,3.5288310050964355
50,s,3.5184006690979004
50,s,3.3780908584594727
50,s,3.3960046768188477
50,s,3.3765969276428223
50,s,3.4833102226257324
50,s,3.462860584259033
50,s,3.45583438873291
50,s,3.391693115234375
50,s,3.506591796875
50,s,3.460946559906006
50,s,3.4628772735595703
50,s,3.378849983215332
50,s,3.471421718597412
50,s,3.431962728500366
50,s,3.473174571990967
50,s,3.3829822540283203
50,s,3.336125373840332
50,s,3.4583234786987305
50,s,3.3919029235839844
50,s,3.4703421592712402
50,s,3.4637868404388428
50,s,3.435593605041504
50,s,3.4728500843048096
50,s,3.477327585220337
50,s,3.5075831413269043
50,s,3.5153050422668457
50,s,3.4388856887817383
50,s,3.5090153217315674
50,s,3.511711835861206
50,s,3.4920403957366943
50,s,3.5172133445739746
50,s,3.5006473064422607
50,s,3.502338409423828
50,s,3.496969223022461
50,s,3.5049567222595215
50,s,3.4762563705444336
50,s,3.520170211791992
50,s,3.568603277206421
50,s,3.4875376224517822
50,s,3.5075809955596924
50,s,3.5085575580596924
50,s,3.514474630355835
50,s,3.468336582183838
50,s,3.391105890274048
50,s,3.4038844108581543
50,s,3.5412211418151855
50,s,3.4941062927246094
50,s,2.6457250118255615
50,s,2.7049384117126465
50,s,2.7305281162261963
50,s,2.656575918197632
50,s,2.667952299118042
50,s,2.709331512451172
50,s,2.7146055698394775
50,s,2.4948692321777344
50,s,2.5791757106781006
50,s,2.6132562160491943
50,s,2.660064697265625
50,s,2.5919811725616455
50,s,2.5603606700897217
50,s,2.4811418056488037
50,s,2.7709474563598633
50,s,2.687450647354126
50,s,2.5794246196746826
50,s,2.6736717224121094
50,s,2.727870464324951
50,s,2.543147325515747
50,s,2.672863245010376
50,s,2.5557861328125
50,s,2.64438533782959
50,s,3.2419166564941406
50,s,3.2105464935302734
50,s,3.338141918182373
50,s,3.3095686435699463
50,s,3.2819864749908447
50,s,3.3160758018493652
50,s,3.2574005126953125
50,s,3.1927578449249268
50,s,3.183440923690796
50,s,3.2864696979522705
50,s,3.307612180709839
50,s,3.1678385734558105
50,s,3.284573554992676
50,s,3.0990185737609863
50,s,3.3218607902526855
50,s,3.3317692279815674
50,s,3.1985135078430176
50,s,3.2838134765625
50,s,3.0330874919891357
50,s,3.2995004653930664
50,s,3.363222599029541
50,s,3.261276960372925
50,s,3.1925415992736816
50,s,2.9783036708831787
50,s,3.448328733444214
50,s,3.510187864303589
50,s,3.5015687942504883
50,s,3.472146511077881
50,s,3.5518877506256104
50,s,3.486787796020508
50,s,3.489624500274658
50,s,3.492797374725342
50,s,3.3807621002197266
50,s,3.4254817962646484
50,s,3.5115015506744385
50,s,3.5208890438079834
50,s,3.4944963455200195
50,s,3.4914379119873047
50,s,3.5654349327087402
50,s,3.445267677307129
50,s,3.4190104007720947
50,s,3.4440531730651855
50,s,3.4846086502075195
50,s,3.487391471862793
50,s,3.3595190048217773
50,s,3.428478240966797
50,s,3.0690596103668213
50,s,2.611599922180176
50,s,2.7158749103546143
50,s,2.6790995597839355
50,s,2.811312198638916
50,s,2.6482741832733154
50,s,2.7582130432128906
50,s,2.6493353843688965
50,s,2.6441872119903564
50,s,2.458705186843872
50,s,2.663508892059326
50,s,2.710730791091919
50,s,2.5041191577911377
50,s,2.604290723800659
50,s,2.805487871170044
50,s,2.534130096435547
50,s,2.621396541595459
50,s,2.4260001182556152
50,s,2.526695489883423
50,s,2.519442319869995
50,s,2.6304221153259277
50,s,2.373410940170288
50,s,2.576246500015259
50,s,2.7579591274261475
50,s,3.362717628479004
50,s,3.251246929168701
50,s,3.28804874420166
50,s,3.361534595489502
50,s,3.216402530670166
50,s,3.122826099395752
50,s,3.3136744499206543
50,s,3.27677845954895
50,s,3.010181427001953
50,s,3.293290138244629
50,s,3.288875102996826
50,s,3.152886390686035
50,s,3.1335525512695312
50,s,3.336308479309082
50,s,2.918795585632324
50,s,3.327312469482422
50,s,2.992314338684082
50,s,3.116283893585205
50,s,3.297555923461914
50,s,3.1639273166656494
50,s,2.654877185821533
50,s,2.714907646179199
50,s,3.5196967124938965
50,s,3.486152172088623
50,s,3.5177834033966064
50,s,3.5169618129730225
50,s,3.484776258468628
50,s,3.4807655811309814
50,s,3.498875141143799
50,s,3.523937463760376
50,s,3.3229761123657227
50,s,3.4981555938720703
50,s,3.48178768157959
50,s,3.4269967079162598
50,s,3.5105252265930176
50,s,3.517972230911255
50,s,3.491568088531494
50,s,3.476425886154175
50,s,3.4974241256713867
50,s,3.511949062347412
50,s,3.494493246078491
50,s,3.511744976043701
50,s,3.4913570880889893
50,s,3.3622937202453613
50,s,3.5075812339782715
50,s,2.5579140186309814
50,s,2.7531139850616455
50,s,2.555683135986328
50,s,2.656771659851074
50,s,2.6626760959625244
50,s,2.7140486240386963
50,s,2.4690704345703125
50,s,2.590179443359375
50,s,2.35361385345459
50,s,2.703294038772583
50,s,2.6025726795196533
50,s,2.4525749683380127
50,s,2.5371828079223633
50,s,2.6479573249816895
50,s,2.374335765838623
50,s,2.5931615829467773
50,s,2.5870301723480225
50,s,2.424798011779785
50,s,2.500777006149292
50,s,2.6324305534362793
50,s,2.7772226333618164
50,s,2.3672587871551514
50,s,2.5406956672668457
50,s,3.232177734375
50,s,3.1454524993896484
50,s,3.2797322273254395
50,s,3.2211380004882812
50,s,3.3077945709228516
50,s,3.278353691101074
50,s,3.189887523651123
50,s,3.1946706771850586
50,s,3.3336267471313477
50,s,3.24708890914917
50,s,3.25264310836792
50,s,3.2673637866973877
50,s,3.2547333240509033
50,s,3.204127788543701
50,s,3.059450149536133
50,s,3.338146686553955
50,s,3.3375511169433594
50,s,3.16154408454895
50,s,3.273751735687256
50,s,3.252046585083008
50,s,3.278069019317627
50,s,3.3474535942077637
50,s,3.280207633972168
50,s,3.4761722087860107
50,s,3.4970011711120605
50,s,3.477593421936035
50,s,3.4795689582824707
50,s,3.510141611099243
50,s,3.482550859451294
50,s,3.5064711570739746
50,s,3.4920196533203125
50,s,3.4913153648376465
50,s,3.477586269378662
50,s,3.4896767139434814
50,s,3.4776346683502197
50,s,3.5175833702087402
50,s,3.4744696617126465
50,s,3.5175838470458984
50,s,3.427372455596924
50,s,3.4475324153900146
50,s,3.4743003845214844
50,s,3.5103611946105957
50,s,3.4766783714294434
50,s,3.4795894622802734
50,s,3.458096981048584
50,s,3.513113021850586
50,s,2.633474111557007
50,s,2.6022350788116455
50,s,2.75104022026062
50,s,2.6349520683288574
50,s,2.6062002182006836
50,s,2.6678833961486816
50,s,2.3754658699035645
50,s,2.632707118988037
50,s,2.659191370010376
50,s,2.6445412635803223
50,s,2.5487544536590576
50,s,2.509336471557617
50,s,2.6205577850341797
50,s,2.705693006515503
50,s,2.6227915287017822
50,s,2.4183847904205322
50,s,2.597249984741211
50,s,2.675924777984619
50,s,2.5991909503936768
50,s,2.688242197036743
50,s,2.517580270767212
50,s,2.6845946311950684
50,s,2.5830118656158447
50,s,3.284301280975342
50,s,3.2967753410339355
50,s,3.305379629135132
50,s,3.282244920730591
50,s,3.1897659301757812
50,s,3.2153677940368652
50,s,3.1526613235473633
50,s,3.257512331008911
50,s,3.201047420501709
50,s,3.2795915603637695
50,s,3.2126405239105225
50,s,3.2513911724090576
50,s,3.2082679271698
50,s,3.2903027534484863
50,s,3.22587251663208
50,s,3.320730447769165
50,s,3.3157644271850586
50,s,3.324021816253662
50,s,3.154399871826172
50,s,3.2130534648895264
50,s,3.269561290740967
50,s,3.2223281860351562
50,s,3.264084577560425
100,a,0.9520810842514038
100,a,0.9654061794281006
100,a,0.9723994135856628
100,a,0.963304340839386
100,a,0.9796724319458008
100,a,0.9809631109237671
100,a,0.9890099763870239
100,a,0.9706636071205139
100,a,0.9787375926971436
100,a,0.9903034567832947
100,a,0.9764519333839417
100,a,0.9661625623703003
100,a,0.9830137491226196
100,a,0.9443024396896362
100,a,0.989108145236969
100,a,0.988420307636261
100,a,0.9796415567398071
100,a,0.9933561682701111
100,a,0.9822032451629639
100,a,0.9925159811973572
100,a,0.9789080619812012
100,a,0.9790992140769958
100,a,0.962045431137085
100,a,0.9738204479217529
100,a,0.9526729583740234
100,a,0.9553846120834351
100,a,0.9794529676437378
100,a,0.9804539680480957
100,a,0.9594903588294983
100,a,0.9702534675598145
100,a,0.9784334301948547
100,a,0.973429799079895
100,a,0.9797672629356384
100,a,0.9827582836151123
100,a,0.978421151638031
100,a,0.9729858636856079
100,a,0.9774293899536133
100,a,0.9838348627090454
100,a,0.9784347414970398
100,a,0.9713917970657349
100,a,0.9783661365509033
100,a,0.9737403392791748
100,a,0.9807590842247009
100,a,0.9812669157981873
100,a,0.9566918015480042
100,a,0.9796267747879028
100,a,1.0016932487487793
100,a,0.9764173626899719
100,a,0.99778151512146
100,a,0.9967048764228821
100,a,0.9949254989624023
100,a,0.9851821660995483
100,a,0.9965601563453674
100,a,0.9959768652915955
100,a,0.9957226514816284
100,a,0.9841440916061401
100,a,0.9964372515678406
100,a,0.9462934732437134
100,a,0.9978638887405396
100,a,1.0119214057922363
100,a,0.99466872215271
100,a,0.9960596561431885
100,a,0.9940196871757507
100,a,1.0020508766174316
100,a,0.9942821860313416
100,a,0.9999890327453613
100,a,0.955139696598053
100,a,0.9712119102478027
100,a,0.9824599027633667
100,a,0.9695369601249695
100,a,0.9719882607460022
100,a,0.9849398732185364
100,a,0.9681500792503357
100,a,0.9645307064056396
100,a,0.9913568496704102
100,a,0.961371660232544
100,a,0.9716680645942688
100,a,0.9865931868553162
100,a,0.9667416214942932
100,a,0.9604853391647339
100,a,0.9724069833755493
100,a,0.9670512676239014
100,a,0.9880477786064148
100,a,0.9754104614257812
100,a,0.9271687269210815
100,a,0.9529514312744141
100,a,0.9631974697113037
100,a,0.9721572399139404
100,a,0.9845758676528931
100,a,0.9658856987953186
100,a,0.9717032313346863
100,a,0.9570587873458862
100,a,0.9670715928077698
100,a,0.9666737914085388
100,a,0.9470704197883606
100,a,0.9689561724662781
100,a,0.9675706028938293
100,a,0.9675425291061401
100,a,0.9701021313667297
100,a,0.9675856828689575
100,a,0.9666354656219482
100,a,0.9353493452072144
100,a,0.9556970596313477
100,a,0.9613626003265381
100,a,0.9687670469284058
100,a,0.9612463712692261
100,a,0.9703158736228943
100,a,0.9296888709068298
100,a,0.938855767250061
100,a,0.9596894383430481
100,a,0.965451717376709
100,a,0.9691081643104553
100,a,0.9813101887702942
100,a,0.9978898167610168
100,a,0.9912086725234985
100,a,0.9910584688186646
100,a,0.9941167235374451
100,a,0.9822258949279785
100,a,0.9916582107543945
100,a,0.9857965111732483
100,a,1.0053422451019287
100,a,0.9828202724456787
100,a,0.9942730069160461
100,a,1.0061196088790894
100,a,0.9644064903259277
100,a,0.9669519066810608
100,a,0.9807548522949219
100,a,0.9851683974266052
100,a,0.9994326233863831
100,a,1.0002892017364502
100,a,0.9593692421913147
100,a,0.9960704445838928
100,a,0.9787592887878418
100,a,0.9934667348861694
100,a,1.0095452070236206
100,a,0.9917805790901184
100,a,0.9958062171936035
100,a,1.0052833557128906
100,a,0.9950990080833435
100,a,1.0034717321395874
100,a,0.9954288601875305
100,a,1.0021783113479614
100,a,1.0055698156356812
100,a,0.9921716451644897
100,a,0.9931442737579346
100,a,0.9977425932884216
100,a,0.9976378679275513
100,a,0.9874082803726196
100,a,0.9953457117080688
100,a,0.9815784692764282
100,a,0.9919281601905823
100,a,0.9828859567642212
100,a,0.9917033910751343
100,a,0.9936984777450562
100,a,0.9819519519805908
100,a,0.9731384515762329
100,a,0.9779136776924133
100,a,0.977310061454773
100,a,0.9723291993141174
100,a,0.9725683927536011
100,a,0.9573014974594116
100,a,0.9794089794158936
100,a,0.9596765041351318
100,a,0.9709548354148865
100,a,0.9465379118919373
100,a,0.972296416759491
100,a,0.9799120426177979
100,a,0.9779005646705627
100,a,0.9508552551269531
100,a,0.9766260385513306
100,a,0.9585326910018921
100,a,0.9752053618431091
100,a,0.9585908055305481
100,a,0.9734764099121094
100,a,0.976500928401947
100,a,0.969117283821106
100,a,0.923084020614624
100,a,0.9649842381477356
100,a,0.9855778217315674
100,a,1.0007364749908447
100,a,0.9862236976623535
100,a,0.9755069613456726
100,a,0.992186427116394
100,a,0.9844380021095276
100,a,0.9966545104980469
100,a,0.9814854860305786
100,a,0.9801615476608276
100,a,0.988761305809021
100,a,0.9837533831596375
100,a,0.9587778449058533
100,a,0.9768220782279968
100,a,0.9708092212677002
100,a,0.964605987071991
100,a,0.9493945837020874
100,a,0.9774776697158813
100,a,0.9694573879241943
100,a,0.9714780449867249
100,a,0.9219185709953308
100,a,0.9998116493225098
100,a,0.9923127889633179
100,a,1.0009803771972656
100,a,1.001183032989502
100,a,1.0024652481079102
100,a,0.9983620047569275
100,a,0.9927108287811279
100,a,0.999477744102478
100,a,0.9947171211242676
100,a,1.0013617277145386
100,a,1.0038764476776123
100,a,1.0014326572418213
100,a,0.9984591007232666
100,a,1.000509262084961
100,a,0.9746205806732178
100,a,1.001634955406189
100,a,1.0010048151016235
100,a,0.996210515499115
100,a,1.0056918859481812
100,a,1.000631332397461
100,a,1.0006194114685059
100,a,0.9743173122406006
100,a,0.9993429780006409
100,a,0.9305087924003601
100,a,0.9219655394554138
100,a,0.9313701391220093
100,a,0.9363018870353699
100,a,0.9333432912826538
100,a,0.9112868309020996
100,a,0.8973032832145691
100,a,0.9356811046600342
100,a,0.9364895224571228
100,a,0.9358916282653809
100,a,0.9208114743232727
100,a,0.9393996000289917
100,a,0.9302100539207458
100,a,0.9335054159164429
100,a,0.8870677947998047
100,a,0.9224535226821899
100,a,0.9087846279144287
100,a,0.9432021379470825
100,a,0.9190982580184937
100,a,0.9161486625671387
100,a,0.9214668273925781
100,a,0.908454179763794
100,a,0.9146407842636108
100,a,0.9720990657806396
100,a,0.9844995141029358
100,a,0.9541431665420532
100,a,0.9915781021118164
100,a,0.9824426174163818
100,a,0.9847001433372498
100,a,0.9430232048034668
100,a,0.982731282711029
100,a,0.9756821393966675
100,a,0.9795657396316528
100,a,0.9771023988723755
100,a,0.9767172336578369
100,a,0.9661045074462891
100,a,0.994006872177124
100,a,0.9569488763809204
100,a,0.9894291758537292
100,a,0.9410519003868103
100,a,0.9524116516113281
100,a,0.9557539820671082
100,a,0.9813057780265808
100,a,0.9689182639122009
100,a,0.9348951578140259
100,a,0.9520387053489685
100,a,1.0057651996612549
100,a,1.000055193901062
100,a,0.9954870939254761
100,a,0.9985470771789551
100,a,1.002219796180725
100,a,0.990304708480835
100,a,0.9988114833831787
100,a,0.9994705319404602
100,a,0.9900420904159546
100,a,0.9978001117706299
100,a,0.9999867081642151
100,a,0.9962828755378723
100,a,0.9991865158081055
100,a,1.0020933151245117
100,a,1.0009475946426392
100,a,0.9961104989051819
100,a,0.9986388683319092
100,a,1.0057231187820435
100,a,1.0023008584976196
100,a,0.9953358173370361
100,a,0.9855741262435913
100,a,0.9983595013618469
100,a,0.9552638530731201
100,a,0.9614740014076233
100,a,0.9610474705696106
100,a,0.9654669165611267
100,a,0.9643689393997192
100,a,0.9631651639938354
100,a,0.9499297142028809
100,a,0.965799868106842
100,a,0.9636781811714172
100,a,0.961514949798584
100,a,0.9642457365989685
100,a,0.9614532589912415
100,a,0.9634903073310852
100,a,0.9597795009613037
100,a,0.9656244516372681
100,a,0.9639886617660522
100,a,0.9662503600120544
100,a,0.9537018537521362
100,a,0.9581736922264099
100,a,0.963703453540802
100,a,0.9630042910575867
100,a,0.9642167687416077
100,a,0.9872194528579712
100,a,0.9723641276359558
100,a,0.962471604347229
100,a,0.9906508922576904
100,a,0.9887720346450806
100,a,0.9760645627975464
100,a,0.9508726000785828
100,a,0.9921517968177795
100,a,0.9745787382125854
100,a,0.9701590538024902
100,a,0.9877685308456421
100,a,0.9795382022857666
100,a,0.971035361289978
100,a,0.9951500296592712
100,a,0.9922678470611572
100,a,0.9873359799385071
100,a,0.9779396653175354
100,a,0.968653678894043
100,a,0.9969194531440735
100,a,0.9614096879959106
100,a,0.971014142036438
100,a,0.9674012064933777
100,b,0.005419455002993345
100,b,0.005218879319727421
100,b,0.0048420061357319355
100,b,0.004899824969470501
100,b,0.004964430816471577
100,b,0.0050711133517324924
100,b,0.005220521707087755
100,b,0.004766414407640696
100,b,0.0049221510998904705
100,b,0.005225061904639006
100,b,0.005093726329505444
100,b,0.004951442591845989
100,b,0.005107782781124115
100,b,0.005314260255545378
100,b,0.00502288481220603
100,b,0.004900726489722729
100,b,0.0051053352653980255
100,b,0.0050631738267838955
100,b,0.005055286921560764
100,b,0.004993240814656019
100,b,0.00512782484292984
100,b,0.005041714757680893
100,b,0.0038516458589583635
100,b,0.005277268588542938
100,b,0.005595252849161625
100,b,0.005021886900067329
100,b,0.004877697676420212
100,b,0.005036856047809124
100,b,0.005068741273134947
100,b,0.004740950185805559
100,b,0.005010166205465794
100,b,0.005065334495157003
100,b,0.00523140886798501
100,b,0.0051575652323663235
100,b,0.005015877075493336
100,b,0.005184234585613012
100,b,0.005024703685194254
100,b,0.004958515986800194
100,b,0.005183154251426458
100,b,0.005067332647740841
100,b,0.00501409824937582
100,b,0.005187520757317543
100,b,0.0051806215196847916
100,b,0.004889541305601597
100,b,0.004681808408349752
100,b,0.004969245754182339
100,b,0.005197704304009676
100,b,0.0049205077812075615
100,b,0.004805298522114754
100,b,0.004904118832200766
100,b,0.004862533416599035
100,b,0.004763056989759207
100,b,0.0048852721229195595
100,b,0.004899752326309681
100,b,0.0051948921754956245
100,b,0.005052758846431971
100,b,0.005028413608670235
100,b,0.004733717069029808
100,b,0.004868316929787397
100,b,0.004931428469717503
100,b,0.004979119636118412
100,b,0.005023426376283169
100,b,0.004892601165920496
100,b,0.005025405436754227
100,b,0.005036124028265476
100,b,0.004987678956240416
100,b,0.005051255691796541
100,b,0.004884349647909403
100,b,0.004999015014618635
100,b,0.005165187641978264
100,b,0.005161128472536802
100,b,0.005050075706094503
100,b,0.005070522893220186
100,b,0.004952171817421913
100,b,0.005059254355728626
100,b,0.004897283390164375
100,b,0.0051573957316577435
100,b,0.005004543345421553
100,b,0.004860039334744215
100,b,0.005360971670597792
100,b,0.005068753380328417
100,b,0.00503971241414547
100,b,0.005108215846121311
100,b,0.004977441392838955
100,b,0.004599540960043669
100,b,0.005280316341668367
100,b,0.005107395350933075
100,b,0.005177290178835392
100,b,0.00482438039034605
100,b,0.0048631709069013596
100,b,0.004888100549578667
100,b,0.004880610387772322
100,b,0.005196492653340101
100,b,0.005167101509869099
100,b,0.00512358732521534
100,b,0.005042911972850561
100,b,0.004918167367577553
100,b,0.004897049628198147
100,b,0.004955433774739504
100,b,0.005220046266913414
